ID_BCT_O,ID_ANPR,DIRECCION,ESQUINA,COLONIA,SECTOR_UPC,DELEGACION,CLASIFICAC,BOTON,ALTAVOZ,C2,DELE_CV,LONGITUDE,LATITUDE,CXGW,CYGW,FASE,UOBJECTID,UID,UDELEGACIO,USECTOR,UNOMBRE,UREGION
"892","0",RAMON CORDOBA,RIACHUELO SERPENTINO,SANTA CECILIA TLAHUAC,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499418","2131954",-99.005536000000006,19.281307000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"900","0",VICENTE GUERRERO,PASEO NUEVO,GUADALUPE TLALTENCO,MIXQUIC,TLAHUAC,EDUCACION,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498427","2133341",-99.014970000000005,19.293838000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"901","0",CARLOS VIDAL,ANDRES QUINTANA ROO,GUADALUPE TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498516","2133528",-99.014125000000007,19.295532999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"902","0",VICENTE GUERRERO,ALVARO OBREGON,GUADALUPE TLALTENCO,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498632","2133331",-99.013019999999997,19.293752000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"903","0",EJE 10 SUR CARRETERA A TLATENCO,CALLE 19,BARRIO SAN MIGUEL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"503282","2134717",-98.968756999999997,19.306273999999998,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"904","0",MONTES APENINOS,MAR DE LAS CRISIS,SELENE 1RA SECC,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499415","2132881",-99.005570000000006,19.289681000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"905","0",ESTANISLAO RAMIREZ RUIZ,MAR DE LA FECUNDIDAD,SELENE,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500019","2132368",-98.999818000000005,19.285052000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"906","0",PROL AZUCENA,FELIPE JARDINES,BARRIO LOS REYES,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OPM,C2 ORIENTE,TLAHUAC,"499516","2129506",-99.004604999999998,19.259188000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"907","0",AV SAN RAFAEL ATLIXCO,JAVIER MINA,BARRIO LA ASUNCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"499311","2130905",-99.006561000000005,19.271826000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"909","0",AQUILES SERDAN,GERANIO,BARRIO LOS REYES,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499661","2129916",-99.003227999999993,19.262892000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"910","0",CALMECAC,CAMINO REAL A XOLOCALCO Y PLUTARCO ELIAS CALLES,BARRIO SAN BARTOLO,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OPM,C2 ORIENTE,TLAHUAC,"505073","2125750",-98.951732000000007,19.225235999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"911","0",CANAL DEL NORTE,AV DEL TRABAJO,PUEBLO SAN NICOLAS TETELCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"502721","2124919",-98.974114999999998,19.217727000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"912","0",EDUCACION TECNOLOGICA,EDUCACION CIVICA,JAIME TORRES BODET,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500141","2126491",-98.998661999999996,19.231938000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"913","0",EMILIANO ZAPATA,20 DE NOVIEMBRE,SAN NICOLAS TETELCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"502687","2124561",-98.974435999999997,19.214487999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1542","0",DE LA LAGUNA,CANAL ACATLA,SAN ISIDRO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498518","2129618",-99.014101999999994,19.260199000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1543","0",PLUTARCO ELIAS CALLES,EHECATL,BARRIO SAN BARTOLOME,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"505431","2125774",-98.948324999999997,19.225449000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1544","0",REFORMA AGRARIA,AV TLAHUAC,BARRIO LA ASUNCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499331","2131398",-99.006366000000000,19.276285999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1545","0",JUAN ESCUTIA,FRANCISCO I MADERO (ALVARO OBREGON),SAN JUAN IXTAYOPAN BARRIO LA ASUNCION,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500683","2127605",-98.993499999999997,19.242007000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1546","0",MONTE PIRINEOS,MAR DE LAS CRISIS,SELENE 1RA SECCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499149","2132920",-99.008099000000001,19.290040999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1547","0",EJE 10 SUR AV ESTANISLAO RAMIREZ,MAR FRIO,SELENE 1RA SECC (AMPL SELENE),MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500197","2133286",-98.998129000000006,19.293343000000000,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1548","0",AV 20 DE NOVIEMBRE,CDA 20 DE NOVIEMBRE,SAN NICOLAS TETELCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"503168","2124205",-98.969860999999995,19.211276999999999,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1549","0",ALVARO OBREGON,EJE 10 SUR OJO DE AGUA,GUADALUPE TLALTENCO,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498614","2133120",-99.013194999999996,19.291847000000001,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1614","0",ISIDRO TAPIA,MATIAS ENRIQUEZ,SAN SEBASTIAN,TEPEPAN,XOCHIMILCO,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OPM,C2 ORIENTE,XOCHIMILCO,"499321","2129017",-99.006461000000002,19.254764000000002,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1716","0",OCEANO DE LAS TEMPESTADES,MONTE DE LAS CORDILLERAS,SELENE 1A SECC,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498989","2132819",-99.009621999999993,19.289128999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"1931","0",MAR DE LAS LLUVIAS,ESTANISLAO RAMIREZ RUIZ,SELENE TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500097","2132897",-98.999076000000002,19.289833999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"3695","0",ANTONIO BEJAR,MONTES DE LAS CORDILLERAS,EL TRIANGULO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498939","2132521",-99.010097000000002,19.286435000000001,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4148","0",ACUEDUCTO,CALZ TLAHUAC CHALCO,LA HABANA,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500131","2130154",-98.998754000000005,19.265038000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4149","0",AV TLAHUAC   CHALCO,CUAUHTEMOC (IGNACIO ALLENDE),BARRIO SAN MIGUEL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499604","2130395",-99.003767999999994,19.267222000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4151","0",AV HIDALGO,AQUILES SERDAN,BARRIO SAN MIGUEL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499795","2130584",-99.001949999999994,19.268930000000001,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4152","0",AV TLAHUAC,RIACHUELO SERPENTINO,EL TRIANGULO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498935","2132056",-99.010135000000005,19.282233000000002,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4153","0",J VICENTE CASTAÑEDA,AV TLAHUAC,EL TRIANGULO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OPF2,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"498821","2132274",-99.011219999999994,19.284203000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4154","0",EJE 10 SUR,EL PIPILA,PUEBLO SANTA CATARINA YECAHUIZOTL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"503802","2135377",-98.963809999999995,19.312237000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4155","0",AV GRAL JOAQUIN AMARO (PASEO NUEVO),AV TLAHUAC,OJO DE AGUA TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"498414","2132936",-99.015095000000002,19.290185999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4156","0",AV TLAHUAC,MORELOS,OJO DE AGUA,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498246","2133171",-99.016694000000001,19.292308999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4157","0",AV TLAHUAC,VICENTE GUERRERO,PUEBLO SAN FRANCISCO TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"497952","2133440",-99.019492000000000,19.294740000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4159","0",AV TLAHUAC,AV ACUEDUCTO (FC SAN RAFAEL ATLIXCO),ZACATENCO TLALTENCO (LAS PUERTAS),MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"497471","2133827",-99.024071000000006,19.298237000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4169","0",ACUEDUCTO,ZACATENCO,LAS PUERTAS,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"497704","2133600",-99.021854000000005,19.296182000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4171","0",F C SAN RAFAEL ATLIXCO,EJE 10 SUR,EL TRIANGULO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498551","2132565",-99.013788000000005,19.286826000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4173","0",SAN RAFAEL ATLIXCO,ENRIQUE LOMBARDO,STA CECILIA TLAHUAC,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"498867","2131743",-99.010782000000006,19.279404000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4174","0",OCEANO DE LAS TEMPESTADES,MONTES CAUCASO,SELENE 1ra SECCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499530","2132745",-99.004473000000004,19.288460000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4175","0",AV TLAHUAC,CUITLAHUAC,BARRIO LA ASUNCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499633","2130958",-99.003491999999994,19.272310000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4176","0",CALZ TLAHUAC TULYEHUALCO,DESIERTO,BARRIO LOS REYES,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"499090","2129878",-99.008658999999994,19.262549000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4177","0",AV ACUEDUCTO,PROL JAZMIN,BARRIO SAN ANDRES,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"499907","2129778",-99.000883999999999,19.261645999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4180","0",CAMINO REAL A TETELCO,RAMOS MILLAN,TIERRA BLANCA,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500041","2127560",-98.999609000000007,19.241600999999999,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4181","0",CAMINO REAL,JUAN DE LA BARRERA,PUEBLO SAN JUAN IXTAYOPAN,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500205","2127314",-98.998048999999995,19.239377000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4182","0",CAMINO REAL,SUR DEL COMERCIO,PUEBLO SAN JUAN IXTAYOPAN,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500537","2126953",-98.994889999999998,19.236115000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4183","0",FERNANDO MONTES DE OCA,COMERCIO SUR,CONCEPCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"500471","2127441",-98.995518000000004,19.240525000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4184","0",EJE 10 SUR CARRETERA A SANTA CATARINA,EJE 10 SUR ISABEL LA CATOLICA,AMPL SELENE,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OPM,C2 ORIENTE,TLAHUAC,"500740","2133288",-98.992956000000007,19.293367000000000,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4185","0",AV CANAL DEL NORTE,EMILIANO ZAPATA,PUEBLO SAN NICOLAS TETELCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"503068","2125050",-98.970810999999998,19.218914000000002,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4186","0",CANAL SECO,PLUTARCO ELIAS CALLES,BARRIO SAN BARTOLOME MIXQUIC,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"504010","2125755",-98.961847000000006,19.225283999999998,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4187","0",FERNANDO MONTES DE OCA,FELIPE ANGELES,BARRIO SAN AGUSTIN,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"503471","2125663",-98.966976000000003,19.224453000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4188","0",CANAL SECO,PROL ABASOLO,BARRIO SAN MIGUEL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"503837","2125489",-98.963493999999997,19.222880000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4189","0",JOSE MA MORELOS,EMILIANO ZAPATA,CONCEPCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500602","2127692",-98.994270999999998,19.242792999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4190","0",RIO AMECA,BENITO JUAREZ Y EJIDO,FRANCISCO VILLA,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500295","2127960",-98.997191999999998,19.245215999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4191","0",RIO AMECAMECA,MIGUEL NEGRETE,CONCEPCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500383","2127676",-98.996354999999994,19.242649000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4192","0",CALZ TLAHUAC CHALCO,SEVERIANO CENICEROS Y SEVERINO CISNEROS,BARRIO SAN MIGUEL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"499442","2130586",-99.005308999999997,19.268948000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4193","0",CALZ REFORMA AGRARIA,SAN JOSE,LA HABANA,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"500699","2130619",-98.993347000000000,19.269245999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4195","0",AV AGUSTIN LARA,AV JUVENTINO ROSAS,SAN JOSE TLAHUAC,MIXQUIC,TLAHUAC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OPM,C2 ORIENTE,TLAHUAC,"500394","2131392",-98.996255000000005,19.276226000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4196","0",MONTE DE LAS CORDILLERAS,MAR DE LAS LLUVIAS,OJO DE AGUA,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"499023","2133041",-99.009298000000001,19.291135000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4197","0",ESTANISLAO RAMIREZ RUIZ,OCEANO DE LAS TEMPESTADES,AMPLIACION SELENE,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500082","2132665",-98.999218999999997,19.287737000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4198","0",EJE 10 SUR CARRETERA TLALTENCO A LA MEXICO PUEBLA,AUTOPISTA MEXICO PUEBLA,PUEBLO SANTA CATARINA YECAHUIZOTL,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"504414","2136609",-98.957978999999995,19.323376000000000,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4199","0",MURALLA RECTA,EJE 10 SUR CARRETERA A SANTA CATARINA,SELENE 1RA SECCION,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499235","2133511",-99.007281000000006,19.295383000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4200","0",ANDRES QUINTANA ROO,SAN FRANCISCO,GUADALUPE TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,TLAHUAC,"498549","2133703",-99.013810000000007,19.297117000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4201","0",CAMINO A LAS MINAS,RAFAEL ATLIXCO,PUEBLO SAN FRANCISCO TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"497718","2134065",-99.021720000000002,19.300388000000002,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4203","0",LAS BOMBAS,CAMINO REAL,LOPEZ PORTILLO,MIXQUIC,TLAHUAC,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"497339","2134346",-99.025328000000002,19.302927000000000,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4211","0",OCEANO DE LAS TEMPESTADES,CIRCO ARSAQUEL,AMPLIACION SELENE,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"501020","2132528",-98.990290999999999,19.286498999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4232","0",MELCHOR OCAMPO,AV DIVISION DEL NORTE,BARRIO CALYEQUITA,TEPEPAN,XOCHIMILCO,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,XOCHIMILCO,"499422","2128266",-99.005499000000000,19.247980999999999,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4236","0",MELCHOR OCAMPO Y VICENTE GUERRERO,ESCUDO NACIONAL,NATIVITAS,TEPEPAN,XOCHIMILCO,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,XOCHIMILCO,"499050","2128512",-99.009039000000001,19.250204000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4283","0",CALZ DE LA MONERA,FRANCISCO VILLA,LA LOMA,TEPEPAN,XOCHIMILCO,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,XOCHIMILCO,"499654","2129362",-99.003292000000002,19.257885999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4284","0",FRANCISCO VILLA,TOMAS ELENA,QUIAHUATLA,TEPEPAN,XOCHIMILCO,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,XOCHIMILCO,"499287","2129487",-99.006783999999996,19.259015999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4285","0",CALZ TLAHUAC TULYEHUALCO,FRANCISCO VILLA,SAN SEBASTIAN,TEPEPAN,XOCHIMILCO,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,XOCHIMILCO,"498969","2129581",-99.009810000000002,19.259865000000001,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"4286","0",CALZ TLAHUAC TULYEHUALCO,CANAL NACIONAL CHALCO AMECAMECA,BARRIO SAN ISIDRO,TEPEPAN,XOCHIMILCO,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,XOCHIMILCO,"498804","2129123",-99.011380000000003,19.255725999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"5565","0",LAGO DE LOS SUEÑOS,MONTES CUCASO,SELENE 1 TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"499581","2133076",-99.003986999999995,19.291450999999999,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"5572","0",COMERCIO SUR,AV DEL MAESTRO,UH TIERRA BLANCA,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500412","2127546",-98.996078999999995,19.241474000000000,6.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"5581","0",AV AGUSTIN LARA,RAFAEL CASTILLO,SAN JOSE TLAHUAC,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"500829","2131346",-98.992112000000006,19.275811000000001,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
"5583","0",SAN RAFAEL ATLIXCO,EJIDO,ZACATENCO TLALTENCO,MIXQUIC,TLAHUAC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,TLAHUAC,"497830","2133478",-99.020653999999993,19.295083000000002,1.5K,"48","48",TLAHUAC,TLH-02,MIXQUIC,"11"
