STV,hora,dia,sector,cantidad
3941,21:00-21:59,lunes,CONGRESO,0.0
3943,21:00-21:59,lunes,CONGRESO,0.0
3950,21:00-21:59,lunes,CONGRESO,0.0
3969,21:00-21:59,lunes,CONGRESO,0.0
3991,21:00-21:59,lunes,CONGRESO,0.0
4,21:00-21:59,lunes,ALAMEDA,0.0
4008,21:00-21:59,lunes,CONGRESO,0.0
4017,21:00-21:59,lunes,CONGRESO,0.0
4018,21:00-21:59,lunes,CONGRESO,0.0
4019,21:00-21:59,lunes,CONGRESO,0.0
47,21:00-21:59,lunes,ALAMEDA,0.0
48,21:00-21:59,lunes,ALAMEDA,0.0
489,21:00-21:59,lunes,CENTRO,0.0
490,21:00-21:59,lunes,CENTRO,0.0
492,21:00-21:59,lunes,ALAMEDA,0.0
495,21:00-21:59,lunes,ALAMEDA,0.0
496,21:00-21:59,lunes,CENTRO,0.0
5,21:00-21:59,lunes,ALAMEDA,0.0
5343,21:00-21:59,lunes,ALAMEDA,0.0
5436,21:00-21:59,lunes,ALAMEDA,0.0
5439,21:00-21:59,lunes,ALAMEDA,0.0
5444,21:00-21:59,lunes,MORELOS,0.0
5450,21:00-21:59,lunes,MORELOS,0.0
5463,21:00-21:59,lunes,CENTRO,0.0
5933,21:00-21:59,lunes,CENTRO,0.0
5934,21:00-21:59,lunes,CENTRO,0.0
6,21:00-21:59,lunes,ALAMEDA,0.0
6145,21:00-21:59,lunes,CONGRESO,0.0
6192,21:00-21:59,lunes,CENTRO,0.0
6194,21:00-21:59,lunes,CENTRO,0.0
6195,21:00-21:59,lunes,MORELOS,0.0
6196,21:00-21:59,lunes,CENTRO,0.0
6198,21:00-21:59,lunes,CENTRO,0.0
6199,21:00-21:59,lunes,ALAMEDA,0.0
66,21:00-21:59,lunes,ALAMEDA,0.0
6639,21:00-21:59,lunes,CENTRO,0.0
6640,21:00-21:59,lunes,MORELOS,0.0
6650,21:00-21:59,lunes,ALAMEDA,0.0
6656,21:00-21:59,lunes,ALAMEDA,0.0
6657,21:00-21:59,lunes,CENTRO,0.0
6666,21:00-21:59,lunes,MORELOS,0.0
6667,21:00-21:59,lunes,MORELOS,0.0
6669,21:00-21:59,lunes,CENTRO,0.0
6670,21:00-21:59,lunes,CONGRESO,0.0
6673,21:00-21:59,lunes,CENTRO,0.0
6679,21:00-21:59,lunes,CENTRO,0.0
6680,21:00-21:59,lunes,CENTRO,0.0
6681,21:00-21:59,lunes,CENTRO,0.0
6682,21:00-21:59,lunes,MORELOS,0.0
6686,21:00-21:59,lunes,CENTRO,0.0
6691,21:00-21:59,lunes,MORELOS,0.0
6692,21:00-21:59,lunes,CENTRO,0.0
67,21:00-21:59,lunes,ALAMEDA,0.0
6700,21:00-21:59,lunes,CENTRO,0.0
6704,21:00-21:59,lunes,CENTRO,0.0
6705,21:00-21:59,lunes,MORELOS,0.0
6708,21:00-21:59,lunes,CENTRO,0.0
6712,21:00-21:59,lunes,CENTRO,0.0
6716,21:00-21:59,lunes,MORELOS,0.0
6722,21:00-21:59,lunes,CENTRO,0.0
6726,21:00-21:59,lunes,MORELOS,0.0
6736,21:00-21:59,lunes,MORELOS,0.0
6743,21:00-21:59,lunes,CENTRO,0.0
6746,21:00-21:59,lunes,MORELOS,0.0
6747,21:00-21:59,lunes,MORELOS,0.0
6756,21:00-21:59,lunes,CENTRO,0.0
68,21:00-21:59,lunes,ALAMEDA,0.0
7,21:00-21:59,lunes,ALAMEDA,0.0
71151,21:00-21:59,lunes,MORELOS,0.0
71152,21:00-21:59,lunes,MORELOS,0.0
71153,21:00-21:59,lunes,MORELOS,0.0
7584,21:00-21:59,lunes,CONGRESO,0.0
7594,21:00-21:59,lunes,CONGRESO,0.0
7620,21:00-21:59,lunes,CONGRESO,0.0
7647,21:00-21:59,lunes,CONGRESO,0.0
7817,21:00-21:59,lunes,CONGRESO,0.0
7818,21:00-21:59,lunes,ALAMEDA,0.0
7819,21:00-21:59,lunes,ALAMEDA,0.0
7947,21:00-21:59,lunes,CONGRESO,0.0
7976,21:00-21:59,lunes,ALAMEDA,0.0
7978,21:00-21:59,lunes,ALAMEDA,0.0
8069,21:00-21:59,lunes,CENTRO,0.0
9,21:00-21:59,lunes,CENTRO,0.0
9115,21:00-21:59,lunes,CENTRO,0.0
9116,21:00-21:59,lunes,CENTRO,0.0
9117,21:00-21:59,lunes,ALAMEDA,0.0
9118,21:00-21:59,lunes,MORELOS,0.0
9156,21:00-21:59,lunes,ALAMEDA,0.0
9157,21:00-21:59,lunes,CENTRO,0.0
9220,21:00-21:59,lunes,ALAMEDA,0.0
9224,21:00-21:59,lunes,CONGRESO,0.0
9243,21:00-21:59,lunes,CONGRESO,0.0
9251,21:00-21:59,lunes,ALAMEDA,0.0
9258,21:00-21:59,lunes,CONGRESO,0.0
9265,21:00-21:59,lunes,MORELOS,0.0
9272,21:00-21:59,lunes,CONGRESO,0.0
9275,21:00-21:59,lunes,CONGRESO,0.0
9282,21:00-21:59,lunes,CENTRO,0.0
9283,21:00-21:59,lunes,CONGRESO,0.0
93,21:00-21:59,lunes,ALAMEDA,0.0
9303,21:00-21:59,lunes,CENTRO,0.0
94,21:00-21:59,lunes,ALAMEDA,0.0
941,21:00-21:59,lunes,CONGRESO,0.0
944,21:00-21:59,lunes,CONGRESO,0.0
945,21:00-21:59,lunes,CONGRESO,0.0
9505,21:00-21:59,lunes,CONGRESO,0.0
951,21:00-21:59,lunes,MORELOS,0.0
952,21:00-21:59,lunes,MORELOS,0.0
961,21:00-21:59,lunes,MORELOS,0.0
1,22:00-22:59,lunes,ALAMEDA,0.0
10,22:00-22:59,lunes,CENTRO,0.0
10005,22:00-22:59,lunes,ALAMEDA,0.0
10006,22:00-22:59,lunes,CONGRESO,0.0
10007,22:00-22:59,lunes,CENTRO,0.0
10009,22:00-22:59,lunes,CENTRO,0.0
10020,22:00-22:59,lunes,MORELOS,0.0
10032,22:00-22:59,lunes,MORELOS,0.0
10035,22:00-22:59,lunes,ALAMEDA,0.0
10049,22:00-22:59,lunes,ALAMEDA,0.0
10052,22:00-22:59,lunes,MORELOS,0.0
10053,22:00-22:59,lunes,ALAMEDA,0.0
10054,22:00-22:59,lunes,ALAMEDA,0.0
10055,22:00-22:59,lunes,CENTRO,0.0
10103,22:00-22:59,lunes,CENTRO,0.0
10109,22:00-22:59,lunes,ALAMEDA,0.0
10115,22:00-22:59,lunes,ALAMEDA,0.0
10116,22:00-22:59,lunes,CENTRO,0.0
10117,22:00-22:59,lunes,ALAMEDA,0.0
10118,22:00-22:59,lunes,ALAMEDA,0.0
10120,22:00-22:59,lunes,CENTRO,0.0
10121,22:00-22:59,lunes,CENTRO,0.0
10122,22:00-22:59,lunes,ALAMEDA,0.0
10123,22:00-22:59,lunes,ALAMEDA,0.0
10124,22:00-22:59,lunes,ALAMEDA,0.0
10125,22:00-22:59,lunes,ALAMEDA,0.0
10126,22:00-22:59,lunes,CENTRO,0.0
10127,22:00-22:59,lunes,ALAMEDA,0.0
10128,22:00-22:59,lunes,ALAMEDA,0.0
10129,22:00-22:59,lunes,ALAMEDA,0.0
10130,22:00-22:59,lunes,CENTRO,0.0
10132,22:00-22:59,lunes,ALAMEDA,0.0
10133,22:00-22:59,lunes,ALAMEDA,0.0
10135,22:00-22:59,lunes,ALAMEDA,0.0
10136,22:00-22:59,lunes,ALAMEDA,0.0
10137,22:00-22:59,lunes,ALAMEDA,0.0
10142,22:00-22:59,lunes,CENTRO,0.0
10144,22:00-22:59,lunes,ALAMEDA,0.0
10146,22:00-22:59,lunes,CENTRO,0.0
10147,22:00-22:59,lunes,CENTRO,0.0
10150,22:00-22:59,lunes,ALAMEDA,0.0
10165,22:00-22:59,lunes,ALAMEDA,0.0
10185,22:00-22:59,lunes,MORELOS,0.0
10210,22:00-22:59,lunes,ALAMEDA,0.0
10222,22:00-22:59,lunes,CENTRO,0.0
10223,22:00-22:59,lunes,MORELOS,0.0
10224,22:00-22:59,lunes,MORELOS,0.0
10225,22:00-22:59,lunes,CENTRO,0.0
10310,22:00-22:59,lunes,ALAMEDA,0.0
10336,22:00-22:59,lunes,CONGRESO,0.0
10416,22:00-22:59,lunes,CONGRESO,0.0
10463,22:00-22:59,lunes,CENTRO,0.0
10464,22:00-22:59,lunes,ALAMEDA,0.0
10465,22:00-22:59,lunes,CENTRO,0.0
10466,22:00-22:59,lunes,ALAMEDA,0.0
10467,22:00-22:59,lunes,CENTRO,0.0
10468,22:00-22:59,lunes,CENTRO,0.0
10469,22:00-22:59,lunes,CENTRO,0.0
10470,22:00-22:59,lunes,ALAMEDA,0.0
10471,22:00-22:59,lunes,CENTRO,0.0
10472,22:00-22:59,lunes,CENTRO,0.0
10473,22:00-22:59,lunes,ALAMEDA,0.0
10475,22:00-22:59,lunes,CONGRESO,0.0
10476,22:00-22:59,lunes,CENTRO,0.0
10477,22:00-22:59,lunes,CENTRO,0.0
10478,22:00-22:59,lunes,CENTRO,0.0
10479,22:00-22:59,lunes,CENTRO,0.0
10480,22:00-22:59,lunes,MORELOS,0.0
10481,22:00-22:59,lunes,CENTRO,0.0
10482,22:00-22:59,lunes,CENTRO,0.0
10483,22:00-22:59,lunes,CENTRO,0.0
10484,22:00-22:59,lunes,CENTRO,0.0
10512,22:00-22:59,lunes,MORELOS,0.0
10531,22:00-22:59,lunes,MORELOS,0.0
10534,22:00-22:59,lunes,MORELOS,0.0
10535,22:00-22:59,lunes,MORELOS,0.0
10536,22:00-22:59,lunes,CENTRO,0.0
10537,22:00-22:59,lunes,MORELOS,0.0
10538,22:00-22:59,lunes,MORELOS,0.0
10539,22:00-22:59,lunes,MORELOS,0.0
10541,22:00-22:59,lunes,MORELOS,0.0
10542,22:00-22:59,lunes,MORELOS,0.0
10543,22:00-22:59,lunes,MORELOS,0.0
10544,22:00-22:59,lunes,MORELOS,0.0
10545,22:00-22:59,lunes,MORELOS,0.0
10546,22:00-22:59,lunes,MORELOS,0.0
10547,22:00-22:59,lunes,MORELOS,0.0
10548,22:00-22:59,lunes,MORELOS,0.0
10549,22:00-22:59,lunes,MORELOS,0.0
10550,22:00-22:59,lunes,MORELOS,0.0
10551,22:00-22:59,lunes,MORELOS,0.0
10552,22:00-22:59,lunes,CENTRO,0.0
10554,22:00-22:59,lunes,MORELOS,0.0
10589,22:00-22:59,lunes,ALAMEDA,0.0
10620,22:00-22:59,lunes,MORELOS,0.0
11,22:00-22:59,lunes,CENTRO,0.0
11782,22:00-22:59,lunes,CONGRESO,0.0
11784,22:00-22:59,lunes,CONGRESO,0.0
11789,22:00-22:59,lunes,CONGRESO,0.0
11790,22:00-22:59,lunes,CENTRO,0.0
11797,22:00-22:59,lunes,CONGRESO,0.0
11801,22:00-22:59,lunes,MORELOS,0.0
11804,22:00-22:59,lunes,CONGRESO,0.0
11809,22:00-22:59,lunes,CONGRESO,0.0
11812,22:00-22:59,lunes,CONGRESO,0.0
11813,22:00-22:59,lunes,CONGRESO,0.0
11814,22:00-22:59,lunes,CONGRESO,0.0
11818,22:00-22:59,lunes,CONGRESO,0.0
11824,22:00-22:59,lunes,CONGRESO,0.0
11833,22:00-22:59,lunes,CONGRESO,0.0
11861,22:00-22:59,lunes,CONGRESO,0.0
11868,22:00-22:59,lunes,CONGRESO,0.0
11870,22:00-22:59,lunes,CONGRESO,0.0
11886,22:00-22:59,lunes,CONGRESO,0.0
11887,22:00-22:59,lunes,CONGRESO,0.0
11889,22:00-22:59,lunes,CONGRESO,0.0
11890,22:00-22:59,lunes,CONGRESO,0.0
11891,22:00-22:59,lunes,CONGRESO,0.0
11898,22:00-22:59,lunes,CONGRESO,0.0
11899,22:00-22:59,lunes,CONGRESO,0.0
11968,22:00-22:59,lunes,CONGRESO,0.0
11969,22:00-22:59,lunes,CONGRESO,0.0
11970,22:00-22:59,lunes,MORELOS,0.0
11975,22:00-22:59,lunes,CONGRESO,0.0
11976,22:00-22:59,lunes,CONGRESO,0.0
11977,22:00-22:59,lunes,CONGRESO,0.0
12028,22:00-22:59,lunes,CONGRESO,0.0
12029,22:00-22:59,lunes,CONGRESO,0.0
12030,22:00-22:59,lunes,CONGRESO,0.0
12031,22:00-22:59,lunes,CONGRESO,0.0
12052,22:00-22:59,lunes,CONGRESO,0.0
12053,22:00-22:59,lunes,CONGRESO,0.0
12080,22:00-22:59,lunes,CONGRESO,0.0
12081,22:00-22:59,lunes,CONGRESO,0.0
12082,22:00-22:59,lunes,CONGRESO,0.0
12083,22:00-22:59,lunes,CONGRESO,0.0
12084,22:00-22:59,lunes,CONGRESO,0.0
12085,22:00-22:59,lunes,CONGRESO,0.0
12086,22:00-22:59,lunes,CENTRO,0.0
12087,22:00-22:59,lunes,CONGRESO,0.0
12088,22:00-22:59,lunes,CONGRESO,0.0
12089,22:00-22:59,lunes,CONGRESO,0.0
12090,22:00-22:59,lunes,CONGRESO,0.0
12091,22:00-22:59,lunes,CONGRESO,0.0
12093,22:00-22:59,lunes,CONGRESO,0.0
12094,22:00-22:59,lunes,CONGRESO,0.0
12095,22:00-22:59,lunes,CONGRESO,0.0
12096,22:00-22:59,lunes,CONGRESO,0.0
12097,22:00-22:59,lunes,CONGRESO,0.0
12098,22:00-22:59,lunes,CONGRESO,0.0
12099,22:00-22:59,lunes,CONGRESO,0.0
12100,22:00-22:59,lunes,CONGRESO,0.0
12120,22:00-22:59,lunes,MORELOS,0.0
12166,22:00-22:59,lunes,CONGRESO,0.0
12232,22:00-22:59,lunes,CONGRESO,0.0
12249,22:00-22:59,lunes,CONGRESO,0.0
12300,22:00-22:59,lunes,CONGRESO,0.0
12301,22:00-22:59,lunes,CONGRESO,0.0
12303,22:00-22:59,lunes,MORELOS,0.0
12305,22:00-22:59,lunes,MORELOS,0.0
12314,22:00-22:59,lunes,CONGRESO,0.0
12315,22:00-22:59,lunes,CONGRESO,0.0
12316,22:00-22:59,lunes,CONGRESO,0.0
12317,22:00-22:59,lunes,CONGRESO,0.0
12318,22:00-22:59,lunes,CONGRESO,0.0
12578,22:00-22:59,lunes,CENTRO,0.0
132,22:00-22:59,lunes,MORELOS,0.0
1320,22:00-22:59,lunes,CENTRO,0.0
1338,22:00-22:59,lunes,CENTRO,0.0
1340,22:00-22:59,lunes,CENTRO,0.0
1344,22:00-22:59,lunes,ALAMEDA,0.0
1345,22:00-22:59,lunes,CENTRO,0.0
1346,22:00-22:59,lunes,ALAMEDA,0.0
1354,22:00-22:59,lunes,ALAMEDA,0.0
136,22:00-22:59,lunes,ALAMEDA,0.0
1361,22:00-22:59,lunes,ALAMEDA,0.0
1363,22:00-22:59,lunes,ALAMEDA,0.0
138,22:00-22:59,lunes,ALAMEDA,0.0
1511,22:00-22:59,lunes,CONGRESO,0.0
1572,22:00-22:59,lunes,CONGRESO,0.0
1573,22:00-22:59,lunes,CONGRESO,0.0
1574,22:00-22:59,lunes,CONGRESO,0.0
1579,22:00-22:59,lunes,CONGRESO,0.0
1580,22:00-22:59,lunes,CONGRESO,0.0
1667,22:00-22:59,lunes,CENTRO,0.0
1671,22:00-22:59,lunes,ALAMEDA,0.0
16948,22:00-22:59,lunes,ALAMEDA,0.0
17101,22:00-22:59,lunes,ALAMEDA,0.0
17102,22:00-22:59,lunes,ALAMEDA,0.0
17290,22:00-22:59,lunes,CONGRESO,0.0
2,22:00-22:59,lunes,ALAMEDA,0.0
218,22:00-22:59,lunes,CONGRESO,0.0
2184,22:00-22:59,lunes,ALAMEDA,0.0
2185,22:00-22:59,lunes,ALAMEDA,0.0
2186,22:00-22:59,lunes,ALAMEDA,0.0
2187,22:00-22:59,lunes,ALAMEDA,0.0
2188,22:00-22:59,lunes,ALAMEDA,0.0
2190,22:00-22:59,lunes,ALAMEDA,0.0
2191,22:00-22:59,lunes,CENTRO,0.0
2194,22:00-22:59,lunes,ALAMEDA,0.0
2195,22:00-22:59,lunes,CENTRO,0.0
2196,22:00-22:59,lunes,ALAMEDA,0.0
2198,22:00-22:59,lunes,ALAMEDA,0.0
2201,22:00-22:59,lunes,ALAMEDA,0.0
2202,22:00-22:59,lunes,ALAMEDA,0.0
2203,22:00-22:59,lunes,ALAMEDA,0.0
2204,22:00-22:59,lunes,CENTRO,0.0
2206,22:00-22:59,lunes,ALAMEDA,0.0
2207,22:00-22:59,lunes,ALAMEDA,0.0
2208,22:00-22:59,lunes,CENTRO,0.0
2211,22:00-22:59,lunes,CENTRO,0.0
2212,22:00-22:59,lunes,ALAMEDA,0.0
2214,22:00-22:59,lunes,ALAMEDA,0.0
2215,22:00-22:59,lunes,ALAMEDA,0.0
2216,22:00-22:59,lunes,ALAMEDA,0.0
2217,22:00-22:59,lunes,ALAMEDA,0.0
2218,22:00-22:59,lunes,ALAMEDA,0.0
2219,22:00-22:59,lunes,ALAMEDA,0.0
2220,22:00-22:59,lunes,ALAMEDA,0.0
2224,22:00-22:59,lunes,MORELOS,0.0
2232,22:00-22:59,lunes,MORELOS,0.03846153844059176
2243,22:00-22:59,lunes,MORELOS,0.0
2244,22:00-22:59,lunes,MORELOS,0.0
2247,22:00-22:59,lunes,MORELOS,0.0
2252,22:00-22:59,lunes,ALAMEDA,0.0
2255,22:00-22:59,lunes,MORELOS,0.0
2286,22:00-22:59,lunes,CENTRO,0.0
2290,22:00-22:59,lunes,ALAMEDA,0.0
2323,22:00-22:59,lunes,CENTRO,0.0
2324,22:00-22:59,lunes,CENTRO,0.0
2342,22:00-22:59,lunes,ALAMEDA,0.03846153832604703
2344,22:00-22:59,lunes,ALAMEDA,0.0
2346,22:00-22:59,lunes,CENTRO,0.0
2347,22:00-22:59,lunes,ALAMEDA,0.0
2357,22:00-22:59,lunes,CENTRO,0.0
2358,22:00-22:59,lunes,ALAMEDA,0.0
2366,22:00-22:59,lunes,MORELOS,0.0
2380,22:00-22:59,lunes,ALAMEDA,0.0
2397,22:00-22:59,lunes,ALAMEDA,0.0
2405,22:00-22:59,lunes,CENTRO,0.0
2406,22:00-22:59,lunes,CENTRO,0.0
2407,22:00-22:59,lunes,CENTRO,0.0
2408,22:00-22:59,lunes,CENTRO,0.0
2409,22:00-22:59,lunes,CONGRESO,0.0
2410,22:00-22:59,lunes,CENTRO,0.0
2411,22:00-22:59,lunes,CENTRO,0.0
2412,22:00-22:59,lunes,MORELOS,0.0
2413,22:00-22:59,lunes,CENTRO,0.0
2414,22:00-22:59,lunes,CENTRO,0.0
2415,22:00-22:59,lunes,ALAMEDA,0.0
2416,22:00-22:59,lunes,CENTRO,0.0
2417,22:00-22:59,lunes,CENTRO,0.0
2418,22:00-22:59,lunes,CENTRO,0.0
2419,22:00-22:59,lunes,CENTRO,0.0
2421,22:00-22:59,lunes,CENTRO,0.0
2422,22:00-22:59,lunes,CENTRO,0.0
2423,22:00-22:59,lunes,CENTRO,0.0
2424,22:00-22:59,lunes,CENTRO,0.0
2425,22:00-22:59,lunes,CENTRO,0.0
2426,22:00-22:59,lunes,CENTRO,0.0
2428,22:00-22:59,lunes,CENTRO,0.0
2429,22:00-22:59,lunes,CENTRO,0.0
2430,22:00-22:59,lunes,CENTRO,0.0
2432,22:00-22:59,lunes,CONGRESO,0.0
2433,22:00-22:59,lunes,CENTRO,0.0
2434,22:00-22:59,lunes,CENTRO,0.0
2436,22:00-22:59,lunes,CENTRO,0.0
2437,22:00-22:59,lunes,CENTRO,0.0
2438,22:00-22:59,lunes,CENTRO,0.0
2439,22:00-22:59,lunes,CENTRO,0.0
2440,22:00-22:59,lunes,CENTRO,0.0
2441,22:00-22:59,lunes,CENTRO,0.0
2442,22:00-22:59,lunes,CENTRO,0.0
2443,22:00-22:59,lunes,CENTRO,0.0
2444,22:00-22:59,lunes,CONGRESO,0.0
2445,22:00-22:59,lunes,CENTRO,0.0
2446,22:00-22:59,lunes,CENTRO,0.0
2447,22:00-22:59,lunes,CENTRO,0.0
2448,22:00-22:59,lunes,CENTRO,0.0
2449,22:00-22:59,lunes,CENTRO,0.0
2451,22:00-22:59,lunes,CENTRO,0.0
2452,22:00-22:59,lunes,CENTRO,0.0
2454,22:00-22:59,lunes,CENTRO,0.0
2455,22:00-22:59,lunes,CENTRO,0.0
2456,22:00-22:59,lunes,CENTRO,0.0
2457,22:00-22:59,lunes,ALAMEDA,0.0
2460,22:00-22:59,lunes,CENTRO,0.0
2461,22:00-22:59,lunes,CENTRO,0.0
2463,22:00-22:59,lunes,CENTRO,0.0
2464,22:00-22:59,lunes,CENTRO,0.0
2465,22:00-22:59,lunes,CENTRO,0.0
2466,22:00-22:59,lunes,CENTRO,0.0
2467,22:00-22:59,lunes,CENTRO,0.0
2469,22:00-22:59,lunes,CENTRO,0.0
2470,22:00-22:59,lunes,ALAMEDA,0.0
2471,22:00-22:59,lunes,CENTRO,0.0
2472,22:00-22:59,lunes,CENTRO,0.0
2473,22:00-22:59,lunes,CENTRO,0.0
2474,22:00-22:59,lunes,CENTRO,0.0
2475,22:00-22:59,lunes,CENTRO,0.0
2476,22:00-22:59,lunes,CENTRO,0.0
2477,22:00-22:59,lunes,CENTRO,0.0
2478,22:00-22:59,lunes,CENTRO,0.0
2479,22:00-22:59,lunes,MORELOS,0.0
2480,22:00-22:59,lunes,MORELOS,0.0
2481,22:00-22:59,lunes,MORELOS,0.0
2482,22:00-22:59,lunes,CENTRO,0.0
2483,22:00-22:59,lunes,CENTRO,0.0
2484,22:00-22:59,lunes,CENTRO,0.0
2485,22:00-22:59,lunes,CENTRO,0.0
2486,22:00-22:59,lunes,ALAMEDA,0.0
2489,22:00-22:59,lunes,ALAMEDA,0.0
2490,22:00-22:59,lunes,CENTRO,0.0
2491,22:00-22:59,lunes,ALAMEDA,0.0
2492,22:00-22:59,lunes,ALAMEDA,0.0
2493,22:00-22:59,lunes,ALAMEDA,0.0
2494,22:00-22:59,lunes,ALAMEDA,0.0
2495,22:00-22:59,lunes,ALAMEDA,0.0
2496,22:00-22:59,lunes,ALAMEDA,0.0
2497,22:00-22:59,lunes,ALAMEDA,0.0
2498,22:00-22:59,lunes,ALAMEDA,0.0
2501,22:00-22:59,lunes,ALAMEDA,0.0
2502,22:00-22:59,lunes,ALAMEDA,0.0
2503,22:00-22:59,lunes,ALAMEDA,0.0
2504,22:00-22:59,lunes,ALAMEDA,0.0
2505,22:00-22:59,lunes,ALAMEDA,0.0
2506,22:00-22:59,lunes,ALAMEDA,0.0
2507,22:00-22:59,lunes,ALAMEDA,0.0
2508,22:00-22:59,lunes,ALAMEDA,0.0
2510,22:00-22:59,lunes,ALAMEDA,0.0
2511,22:00-22:59,lunes,ALAMEDA,0.0
2512,22:00-22:59,lunes,ALAMEDA,0.0
2513,22:00-22:59,lunes,ALAMEDA,0.0
2514,22:00-22:59,lunes,ALAMEDA,0.0
2515,22:00-22:59,lunes,ALAMEDA,0.0
2516,22:00-22:59,lunes,ALAMEDA,0.0
2517,22:00-22:59,lunes,CENTRO,0.0
2518,22:00-22:59,lunes,ALAMEDA,0.0
2520,22:00-22:59,lunes,ALAMEDA,0.0
2521,22:00-22:59,lunes,CENTRO,0.0
2522,22:00-22:59,lunes,ALAMEDA,0.0
2523,22:00-22:59,lunes,ALAMEDA,0.0
2524,22:00-22:59,lunes,ALAMEDA,0.0
2525,22:00-22:59,lunes,ALAMEDA,0.0
2526,22:00-22:59,lunes,ALAMEDA,0.0
2527,22:00-22:59,lunes,CENTRO,0.0
2528,22:00-22:59,lunes,ALAMEDA,0.0
2529,22:00-22:59,lunes,ALAMEDA,0.0
2530,22:00-22:59,lunes,CENTRO,0.0
2532,22:00-22:59,lunes,ALAMEDA,0.0
2533,22:00-22:59,lunes,ALAMEDA,0.0
2534,22:00-22:59,lunes,ALAMEDA,0.0
2535,22:00-22:59,lunes,ALAMEDA,0.0
2536,22:00-22:59,lunes,CENTRO,0.0
2537,22:00-22:59,lunes,CENTRO,0.0
2538,22:00-22:59,lunes,ALAMEDA,0.0
2539,22:00-22:59,lunes,ALAMEDA,0.0
2541,22:00-22:59,lunes,ALAMEDA,0.0
2542,22:00-22:59,lunes,ALAMEDA,0.0
2543,22:00-22:59,lunes,ALAMEDA,0.0
2544,22:00-22:59,lunes,CENTRO,0.0
2546,22:00-22:59,lunes,MORELOS,0.0
2547,22:00-22:59,lunes,MORELOS,0.0
2548,22:00-22:59,lunes,MORELOS,0.0
2549,22:00-22:59,lunes,MORELOS,0.0
2551,22:00-22:59,lunes,MORELOS,0.0
2552,22:00-22:59,lunes,MORELOS,0.0
2553,22:00-22:59,lunes,MORELOS,0.0
2554,22:00-22:59,lunes,MORELOS,0.0
2555,22:00-22:59,lunes,MORELOS,0.0
2556,22:00-22:59,lunes,MORELOS,0.0
2557,22:00-22:59,lunes,MORELOS,0.0
2558,22:00-22:59,lunes,MORELOS,0.0
2560,22:00-22:59,lunes,MORELOS,0.0
2561,22:00-22:59,lunes,MORELOS,0.0
2562,22:00-22:59,lunes,MORELOS,0.0
2563,22:00-22:59,lunes,MORELOS,0.0
2565,22:00-22:59,lunes,MORELOS,0.0
2566,22:00-22:59,lunes,MORELOS,0.0
2567,22:00-22:59,lunes,MORELOS,0.0
2568,22:00-22:59,lunes,MORELOS,0.0
2569,22:00-22:59,lunes,MORELOS,0.0
2570,22:00-22:59,lunes,MORELOS,0.0
2571,22:00-22:59,lunes,MORELOS,0.0
2572,22:00-22:59,lunes,MORELOS,0.0
3,22:00-22:59,lunes,ALAMEDA,0.0
3753,22:00-22:59,lunes,CENTRO,0.0
3771,22:00-22:59,lunes,CONGRESO,0.0
3778,22:00-22:59,lunes,CONGRESO,0.0
3781,22:00-22:59,lunes,CONGRESO,0.0
3782,22:00-22:59,lunes,CONGRESO,0.0
3784,22:00-22:59,lunes,CONGRESO,0.0
3786,22:00-22:59,lunes,CONGRESO,0.0
3787,22:00-22:59,lunes,CONGRESO,0.0
3872,22:00-22:59,lunes,CONGRESO,0.0
3877,22:00-22:59,lunes,CONGRESO,0.0
3879,22:00-22:59,lunes,CONGRESO,0.0
3881,22:00-22:59,lunes,CONGRESO,0.0
3939,22:00-22:59,lunes,CENTRO,0.0
3941,22:00-22:59,lunes,CONGRESO,0.0
3943,22:00-22:59,lunes,CONGRESO,0.0
3950,22:00-22:59,lunes,CONGRESO,0.0
3969,22:00-22:59,lunes,CONGRESO,0.0
3991,22:00-22:59,lunes,CONGRESO,0.0
4,22:00-22:59,lunes,ALAMEDA,0.0
4008,22:00-22:59,lunes,CONGRESO,0.0
4017,22:00-22:59,lunes,CONGRESO,0.0
4018,22:00-22:59,lunes,CONGRESO,0.0
4019,22:00-22:59,lunes,CONGRESO,0.0
47,22:00-22:59,lunes,ALAMEDA,0.0
48,22:00-22:59,lunes,ALAMEDA,0.0
489,22:00-22:59,lunes,CENTRO,0.0
490,22:00-22:59,lunes,CENTRO,0.0
492,22:00-22:59,lunes,ALAMEDA,0.0
495,22:00-22:59,lunes,ALAMEDA,0.0
496,22:00-22:59,lunes,CENTRO,0.0
5,22:00-22:59,lunes,ALAMEDA,0.0
5343,22:00-22:59,lunes,ALAMEDA,0.0
5436,22:00-22:59,lunes,ALAMEDA,0.0
5439,22:00-22:59,lunes,ALAMEDA,0.0
5444,22:00-22:59,lunes,MORELOS,0.0
5450,22:00-22:59,lunes,MORELOS,0.0
5463,22:00-22:59,lunes,CENTRO,0.0
5933,22:00-22:59,lunes,CENTRO,0.0
5934,22:00-22:59,lunes,CENTRO,0.0
6,22:00-22:59,lunes,ALAMEDA,0.03846153832604703
6145,22:00-22:59,lunes,CONGRESO,0.0
6192,22:00-22:59,lunes,CENTRO,0.0
6194,22:00-22:59,lunes,CENTRO,0.0
6195,22:00-22:59,lunes,MORELOS,0.0
6196,22:00-22:59,lunes,CENTRO,0.0
6198,22:00-22:59,lunes,CENTRO,0.0
6199,22:00-22:59,lunes,ALAMEDA,0.0
